2012-01-22,1315.7933333333333
2012-01-23,1316.0
2012-01-24,1314.65
2012-01-25,1326.05
2012-01-26,1318.43
2012-01-27,1316.33
2012-01-28,1315.2233333333334
2012-01-29,1314.1166666666666
2012-01-30,1313.01
2012-01-31,1312.41
2012-02-01,1324.09
2012-02-02,1325.54
2012-02-03,1344.9
2012-02-04,1344.71
2012-02-05,1344.52
2012-02-06,1344.33
2012-02-07,1347.05
2012-02-08,1349.96
2012-02-09,1351.95
2012-02-10,1342.64
2012-02-11,1345.6833333333334
2012-02-12,1348.7266666666667
2012-02-13,1351.77
2012-02-14,1350.5
2012-02-15,1343.23
2012-02-16,1358.04
2012-02-17,1361.23
2012-02-18,1361.475
2012-02-19,1361.72
2012-02-20,1361.9650000000001
2012-02-21,1362.21
2012-02-22,1357.66
2012-02-23,1363.46
2012-02-24,1365.74
2012-02-25,1366.3566666666666
2012-02-26,1366.9733333333334
2012-02-27,1367.59
2012-02-28,1372.18
2012-02-29,1365.68
2012-03-01,1374.09
2012-03-02,1369.63
2012-03-03,1367.8633333333335
2012-03-04,1366.0966666666666
2012-03-05,1364.33
2012-03-06,1343.36
2012-03-07,1352.63
2012-03-08,1365.91
2012-03-09,1370.87
2012-03-10,1370.9433333333332
2012-03-11,1371.0166666666667
2012-03-12,1371.09
2012-03-13,1395.95
2012-03-14,1394.28
2012-03-15,1402.6
2012-03-16,1404.17
2012-03-17,1406.03
2012-03-18,1407.89
2012-03-19,1409.75
2012-03-20,1405.52
2012-03-21,1402.89
2012-03-22,1392.78
2012-03-23,1397.11
2012-03-24,1403.5766666666666
2012-03-25,1410.0433333333333
2012-03-26,1416.51
2012-03-27,1412.52
2012-03-28,1405.54
2012-03-29,1403.28
2012-03-30,1408.47
2012-03-31,1411.9933333333333
2012-04-01,1415.5166666666667
2012-04-02,1419.04
2012-04-03,1413.38
2012-04-04,1398.96
2012-04-05,1398.08
2012-04-06,1394.11
2012-04-07,1390.1399999999999
2012-04-08,1386.17
2012-04-09,1382.2
2012-04-10,1358.59
2012-04-11,1368.71
2012-04-12,1387.57
2012-04-13,1370.26
2012-04-14,1370.03
2012-04-15,1369.8
2012-04-16,1369.57
2012-04-17,1390.78
2012-04-18,1385.14
2012-04-19,1376.92
2012-04-20,1378.53
2012-04-21,1374.6666666666667
2012-04-22,1370.8033333333333
2012-04-23,1366.94
2012-04-24,1371.97
2012-04-25,1390.69
2012-04-26,1399.98
2012-04-27,1403.36
2012-04-28,1401.5433333333333
2012-04-29,1399.7266666666667
2012-04-30,1397.91
2012-05-01,1405.82
2012-05-02,1402.31
2012-05-03,1391.57
2012-05-04,1369.1
2012-05-05,1369.26
2012-05-06,1369.4199999999998
2012-05-07,1369.58
2012-05-08,1363.72
2012-05-09,1354.58
2012-05-10,1357.99
2012-05-11,1353.39
2012-05-12,1348.3766666666668
2012-05-13,1343.3633333333332
2012-05-14,1338.35
2012-05-15,1330.66
2012-05-16,1324.8
2012-05-17,1304.86
2012-05-18,1295.22
2012-05-19,1302.1433333333334
2012-05-20,1309.0666666666666
2012-05-21,1315.99
2012-05-22,1316.63
2012-05-23,1318.86
2012-05-24,1320.68
2012-05-25,1317.82
2012-05-26,1321.47
2012-05-27,1325.12
2012-05-28,1328.77
2012-05-29,1332.42
2012-05-30,1313.32
2012-05-31,1310.33
2012-06-01,1278.04
2012-06-02,1278.0866666666666
2012-06-03,1278.1333333333334
2012-06-04,1278.18
2012-06-05,1285.5
2012-06-06,1315.13
2012-06-07,1314.99
2012-06-08,1325.66
2012-06-09,1320.0833333333335
2012-06-10,1314.5066666666667
2012-06-11,1308.93
2012-06-12,1324.18
2012-06-13,1314.88
2012-06-14,1329.1
2012-06-15,1342.84
2012-06-16,1343.4866666666667
2012-06-17,1344.1333333333332
2012-06-18,1344.78
2012-06-19,1357.98
2012-06-20,1355.69
2012-06-21,1325.51
2012-06-22,1335.02
2012-06-23,1327.92
2012-06-24,1320.82
2012-06-25,1313.72
2012-06-26,1319.99
2012-06-27,1331.85
2012-06-28,1329.04
2012-06-29,1362.16
2012-06-30,1363.2766666666666
2012-07-01,1364.3933333333334
2012-07-02,1365.51
2012-07-03,1374.02
2012-07-04,1370.8
2012-07-05,1367.58
2012-07-06,1354.68
2012-07-07,1353.94
2012-07-08,1353.2
2012-07-09,1352.46
2012-07-10,1341.47
2012-07-11,1341.45
2012-07-12,1334.76
2012-07-13,1356.78
2012-07-14,1355.7333333333333
2012-07-15,1354.6866666666667
2012-07-16,1353.64
2012-07-17,1363.67
2012-07-18,1372.78
2012-07-19,1376.51
2012-07-20,1362.66
2012-07-21,1358.6133333333335
2012-07-22,1354.5666666666666
2012-07-23,1350.52
2012-07-24,1338.31
2012-07-25,1337.89
2012-07-26,1360.02
2012-07-27,1385.97
2012-07-28,1385.7466666666667
2012-07-29,1385.5233333333333
2012-07-30,1385.3
2012-07-31,1379.32
2012-08-01,1375.14
2012-08-02,1365.0
2012-08-03,1390.99
2012-08-04,1392.07
2012-08-05,1393.15
2012-08-06,1394.23
2012-08-07,1401.35
2012-08-08,1402.22
2012-08-09,1402.8
2012-08-10,1405.87
2012-08-11,1405.2833333333333
2012-08-12,1404.6966666666665
2012-08-13,1404.11
2012-08-14,1403.93
2012-08-15,1405.53
2012-08-16,1415.51
2012-08-17,1418.16
2012-08-18,1418.15
2012-08-19,1418.14
2012-08-20,1418.13
2012-08-21,1413.17
2012-08-22,1413.49
2012-08-23,1402.08
2012-08-24,1411.13
2012-08-25,1410.9
2012-08-26,1410.67
2012-08-27,1410.44
2012-08-28,1409.3
2012-08-29,1410.49
2012-08-30,1399.48
2012-08-31,1406.58
2012-09-01,1406.17
2012-09-02,1405.76
2012-09-03,1405.35
2012-09-04,1404.94
2012-09-05,1403.44
2012-09-06,1432.12
2012-09-07,1437.92
2012-09-08,1434.9733333333334
2012-09-09,1432.0266666666666
2012-09-10,1429.08
2012-09-11,1433.56
2012-09-12,1436.56
2012-09-13,1459.99
2012-09-14,1465.77
2012-09-15,1464.2433333333333
2012-09-16,1462.7166666666667
2012-09-17,1461.19
2012-09-18,1459.32
2012-09-19,1461.05
2012-09-20,1460.26
2012-09-21,1460.15
2012-09-22,1459.0633333333335
2012-09-23,1457.9766666666667
2012-09-24,1456.89
2012-09-25,1441.59
2012-09-26,1433.32
2012-09-27,1447.15
2012-09-28,1440.67
2012-09-29,1441.9433333333334
2012-09-30,1443.2166666666667
2012-10-01,1444.49
2012-10-02,1445.75
2012-10-03,1450.99
2012-10-04,1461.4
2012-10-05,1460.93
2012-10-06,1459.2466666666667
2012-10-07,1457.5633333333335
2012-10-08,1455.88
2012-10-09,1441.48
2012-10-10,1432.56
2012-10-11,1432.84
2012-10-12,1428.59
2012-10-13,1432.4366666666667
2012-10-14,1436.2833333333333
2012-10-15,1440.13
2012-10-16,1454.92
2012-10-17,1460.91
2012-10-18,1457.34
2012-10-19,1433.19
2012-10-20,1433.4
2012-10-21,1433.61
2012-10-22,1433.82
2012-10-23,1413.11
2012-10-24,1408.75
2012-10-25,1412.97
2012-10-26,1411.94
2012-10-27,1411.9840000000002
2012-10-28,1412.028
2012-10-29,1412.0720000000001
2012-10-30,1412.116
2012-10-31,1412.16
2012-11-01,1427.59
2012-11-02,1414.2
2012-11-03,1415.22
2012-11-04,1416.24
2012-11-05,1417.26
2012-11-06,1428.39
2012-11-07,1394.53
2012-11-08,1377.51
2012-11-09,1379.85
2012-11-10,1379.9099999999999
2012-11-11,1379.97
2012-11-12,1380.03
2012-11-13,1374.53
2012-11-14,1355.49
2012-11-15,1353.33
2012-11-16,1359.88
2012-11-17,1368.8833333333334
2012-11-18,1377.8866666666668
2012-11-19,1386.89
2012-11-20,1387.81
2012-11-21,1391.03
2012-11-22,1400.0900000000001
2012-11-23,1409.15
2012-11-24,1408.1966666666667
2012-11-25,1407.2433333333333
2012-11-26,1406.29
2012-11-27,1398.94
2012-11-28,1409.93
2012-11-29,1415.95
2012-11-30,1416.18
2012-12-01,1413.94
2012-12-02,1411.7
2012-12-03,1409.46
2012-12-04,1407.05
2012-12-05,1409.28
2012-12-06,1413.94
2012-12-07,1418.07
2012-12-08,1418.23
2012-12-09,1418.3899999999999
2012-12-10,1418.55
2012-12-11,1427.84
2012-12-12,1428.48
2012-12-13,1419.45
2012-12-14,1413.58
2012-12-15,1419.1733333333332
2012-12-16,1424.7666666666667
2012-12-17,1430.36
2012-12-18,1446.79
2012-12-19,1435.81
2012-12-20,1443.69
2012-12-21,1430.15
2012-12-22,1428.9866666666667
2012-12-23,1427.8233333333335
2012-12-24,1426.66
2012-12-25,1423.245
2012-12-26,1419.83
2012-12-27,1418.1
2012-12-28,1402.43
2012-12-29,1410.3500000000001
2012-12-30,1418.27
2012-12-31,1426.19
2013-01-01,1444.305
2013-01-02,1462.42
2013-01-03,1459.37
2013-01-04,1466.47
2013-01-05,1464.9433333333334
